codigo_postal,estado,municipio,localidad
"41947","GRO","023","36"
"41948","GRO","023","36"
"41949","GRO","023","36"
"36000","GUA","015","05"
"36003","GUA","015","05"
"36008","GUA","015","05"
"36009","GUA","015","05"
"36010","GUA","015","05"
"36013","GUA","015","05"
"36014","GUA","015","05"
"36015","GUA","015","05"
"36016","GUA","015","05"
"36020","GUA","015","05"
"36023","GUA","015","05"
"36024","GUA","015","05"
"36030","GUA","015","05"
"36033","GUA","015","05"
"36040","GUA","015","05"
"36043","GUA","015","05"
"36044","GUA","015","05"
"36050","GUA","015","05"
"36053","GUA","015","05"
"36059","GUA","015","05"
"36060","GUA","015","05"
"36080","GUA","015","05"
"36086","GUA","015","05"
"36089","GUA","015","05"
"36090","GUA","015","05"
"36093","GUA","015","05"
"36094","GUA","015","05"
"36100","GUA","037","11"
"36103","GUA","037","11"
"36110","GUA","037","11"
"36112","GUA","037","11"
"36113","GUA","037","11"
"36118","GUA","037","11"
"36119","GUA","037","11"
"36120","GUA","037","11"
"36122","GUA","037","11"
"36125","GUA","037","11"
"36126","GUA","037","11"
"36127","GUA","037","11"
"36128","GUA","037","11"
"36129","GUA","037","11"
"36130","GUA","037","11"
"36132","GUA","037","11"
"36133","GUA","037","11"
"36135","GUA","037","11"
"36140","GUA","037","11"
"36142","GUA","037","11"
"36143","GUA","037","11"
"36149","GUA","037","11"
"36150","GUA","037","11"
"36155","GUA","037","11"
"36156","GUA","037","11"
"36158","GUA","037","11"
"36159","GUA","037","11"
"36160","GUA","037","11"
"36169","GUA","037","11"
"36170","GUA","037","11"
"36172","GUA","037","11"
"36200","GUA","026","14"
"36203","GUA","026","14"
"36204","GUA","026","14"
"36205","GUA","026","14"
"36206","GUA","026","14"
"36207","GUA","026","14"
"36250","GUA","015","31"
"36253","GUA","015","31"
"36254","GUA","015","31"
"36255","GUA","015","31"
"36256","GUA","015","31"
"36257","GUA","015","31"
"36258","GUA","015","31"
"36300","GUA","031","10"
"36310","GUA","031","10"
"36312","GUA","031","10"
"36313","GUA","031","10"
"36314","GUA","031","10"
"36315","GUA","031","10"
"36320","GUA","031","10"
"36322","GUA","031","10"
"36330","GUA","031","10"
"36333","GUA","031","10"
"36340","GUA","031","10"
"36342","GUA","031","10"
"36350","GUA","031","10"
"36352","GUA","031","10"
"36353","GUA","031","10"
"36354","GUA","031","10"
"36360","GUA","031","10"
"36361","GUA","031","10"
"36364","GUA","031","10"
"36365","GUA","031","10"
"36369","GUA","031","10"
"36370","GUA","031","10"
"36372","GUA","031","10"
"36373","GUA","031","10"
"36379","GUA","031","10"
"36380","GUA","031","10"
"36390","GUA","031","10"
"36394","GUA","031","10"
"36400","GUA","025","29"
"36403","GUA","025","29"
"36404","GUA","025","29"
"36405","GUA","025","29"
"36406","GUA","025","29"
"36407","GUA","025","29"
"36410","GUA","025","29"
"36413","GUA","025","29"
"36414","GUA","025","29"
"36415","GUA","025","29"
"36416","GUA","025","29"
"36417","GUA","025","29"
"36418","GUA","025","29"
"36470","GUA","008","34"
"36473","GUA","008","34"
"36474","GUA","008","34"
"36475","GUA","008","34"
"36476","GUA","008","34"
"36477","GUA","008","34"
"36500","GUA","017","06"
"36510","GUA","017","06"
"36511","GUA","017","06"
"36512","GUA","017","06"
"36513","GUA","017","06"
"36514","GUA","017","06"
"36515","GUA","017","06"
"36520","GUA","017","06"
"36524","GUA","017","06"
"36525","GUA","017","06"
"36526","GUA","017","06"
"36530","GUA","017","06"
"36540","GUA","017","06"
"36541","GUA","017","06"
"36542","GUA","017","06"
"36544","GUA","017","06"
"36545","GUA","017","06"
"36546","GUA","017","06"
"36547","GUA","017","06"
"36550","GUA","017","06"
"36554","GUA","017","06"
"36555","GUA","017","06"
"36556","GUA","017","06"
"36557","GUA","017","06"
"36558","GUA","017","06"
"36559","GUA","017","06"
"36560","GUA","017","06"
"36566","GUA","017","06"
"36567","GUA","017","06"
"36568","GUA","017","06"
"36570","GUA","017","06"
"36576","GUA","017","06"
"36577","GUA","017","06"
"36578","GUA","017","06"
"36580","GUA","017","06"
"36583","GUA","017","06"
"36584","GUA","017","06"
"36585","GUA","017","06"
"36586","GUA","017","06"
"36587","GUA","017","06"
"36588","GUA","017","06"
"36589","GUA","017","06"
"36590","GUA","017","06"
"36593","GUA","017","06"
"36595","GUA","017","06"
"36597","GUA","017","06"
"36599","GUA","017","06"
"36600","GUA","017","06"
"36610","GUA","017","06"
"36611","GUA","017","06"
"36612","GUA","017","06"
"36613","GUA","017","06"
"36614","GUA","017","06"
"36615","GUA","017","06"
"36620","GUA","017","06"
"36624","GUA","017","06"
"36625","GUA","017","06"
"36626","GUA","017","06"
"36630","GUA","017","06"
"36631","GUA","017","06"
"36633","GUA","017","06"
"36640","GUA","017","06"
"36643","GUA","017","06"
"36644","GUA","017","06"
"36645","GUA","017","06"
"36646","GUA","017","06"
"36648","GUA","017","06"
"36649","GUA","017","06"
"36650","GUA","017","06"
"36659","GUA","017","06"
"36660","GUA","017","06"
"36666","GUA","017","06"
"36667","GUA","017","06"
"36668","GUA","017","06"
"36669","GUA","017","06"
"36670","GUA","017","06"
"36680","GUA","017","06"
"36683","GUA","017","06"
"36687","GUA","017","06"
"36690","GUA","017","06"
"36691","GUA","017","06"
"36698","GUA","017","06"
"36699","GUA","017","06"
"36700","GUA","027","09"
"36704","GUA","027","09"
"36710","GUA","027","09"
"36714","GUA","027","09"
"36715","GUA","027","09"
"36716","GUA","027","09"
"36717","GUA","027","09"
"36720","GUA","027","09"
"36722","GUA","027","09"
"36723","GUA","027","09"
"36724","GUA","027","09"
"36726","GUA","027","09"
"36730","GUA","027","09"
"36732","GUA","027","09"
"36733","GUA","027","09"
"36740","GUA","027","09"
"36743","GUA","027","09"
"36744","GUA","027","09"
"36747","GUA","027","09"
"36748","GUA","027","09"
"36749","GUA","027","09"
"36750","GUA","027","09"
"36752","GUA","027","09"
"36753","GUA","027","09"
"36754","GUA","027","09"
"36759","GUA","027","09"
"36760","GUA","027","09"
"36764","GUA","027","09"
"36765","GUA","027","09"
"36766","GUA","027","09"
"36770","GUA","027","09"
"36772","GUA","027","09"
"36773","GUA","027","09"
"36774","GUA","027","09"
"36775","GUA","027","09"
"36776","GUA","027","09"
"36777","GUA","027","09"
"36778","GUA","027","09"
"36780","GUA","027","09"
"36782","GUA","027","09"
"36783","GUA","027","09"
"36784","GUA","027","09"
"36785","GUA","027","09"
"36786","GUA","027","09"
"36787","GUA","027","09"
"36790","GUA","027","09"
"36793","GUA","027","09"
"36900","GUA","023","19"
"36903","GUA","023","19"
"36904","GUA","023","19"
"36905","GUA","023","19"
"36906","GUA","023","19"
"36907","GUA","023","19"
"36960","GUA","012","20"
"36970","GUA","001","24"
"36973","GUA","001","24"
"36974","GUA","001","24"
"36975","GUA","001","24"
"36976","GUA","001","24"
"36977","GUA","001","24"
"36990","GUA","016","16"
"36993","GUA","016","16"
"36994","GUA","016","16"
"36995","GUA","016","16"
"37000","GUA","020","07"
"37004","GUA","020","07"
"37010","GUA","020","07"
"37020","GUA","020","07"
"37100","GUA","020","07"
"37104","GUA","020","07"
"37105","GUA","020","07"
"37106","GUA","020","07"
"37107","GUA","020","07"
"37108","GUA","020","07"
"37109","GUA","020","07"
"37110","GUA","020","07"
"37118","GUA","020","07"
"37119","GUA","020","07"
"37120","GUA","020","07"
"37123","GUA","020","07"
"37125","GUA","020","07"
"37128","GUA","020","07"
"37129","GUA","020","07"
"37130","GUA","020","07"
"37134","GUA","020","07"
"37138","GUA","020","07"
"37140","GUA","020","07"
"37147","GUA","020","07"
"37148","GUA","020","07"
"37149","GUA","020","07"
"37150","GUA","020","07"
"37156","GUA","020","07"
"37157","GUA","020","07"
"37160","GUA","020","07"
"37168","GUA","020","07"
"37170","GUA","020","07"
"37178","GUA","020","07"
"37179","GUA","020","07"
"37180","GUA","020","07"
"37187","GUA","020","07"
"37188","GUA","020","07"
"37189","GUA","020","07"
"37190","GUA","020","07"
"37199","GUA","020","07"
"37200","GUA","020","07"
"37204","GUA","020","07"
"37205","GUA","020","07"
"37207","GUA","020","07"
"37208","GUA","020","07"
"37209","GUA","020","07"
"37210","GUA","020","07"
"37217","GUA","020","07"
"37218","GUA","020","07"
"37219","GUA","020","07"
"37220","GUA","020","07"
"37225","GUA","020","07"
"37227","GUA","020","07"
"37230","GUA","020","07"
"37233","GUA","020","07"
"37234","GUA","020","07"
"37235","GUA","020","07"
"37236","GUA","020","07"
"37237","GUA","020","07"
"37238","GUA","020","07"
"37239","GUA","020","07"
"37240","GUA","020","07"
"37249","GUA","020","07"
"37250","GUA","020","07"
"37257","GUA","020","07"
"37258","GUA","020","07"
"37259","GUA","020","07"
"37260","GUA","020","07"
"37266","GUA","020","07"
"37267","GUA","020","07"
"37268","GUA","020","07"
"37269","GUA","020","07"
"37270","GUA","020","07"
"37276","GUA","020","07"
"37277","GUA","020","07"
"37278","GUA","020","07"
"37279","GUA","020","07"
"37280","GUA","020","07"
"37287","GUA","020","07"
"37288","GUA","020","07"
"37289","GUA","020","07"
"37293","GUA","020","07"
"37295","GUA","020","07"
"37296","GUA","020","07"
"37297","GUA","020","07"
"37298","GUA","020","07"
"37299","GUA","020","07"
"37300","GUA","020","07"
"37306","GUA","020","07"
"37310","GUA","020","07"
"37315","GUA","020","07"
"37316","GUA","020","07"
"37317","GUA","020","07"
"37318","GUA","020","07"
"37319","GUA","020","07"
"37320","GUA","020","07"
"37327","GUA","020","07"
"37328","GUA","020","07"
"37330","GUA","020","07"
"37340","GUA","020","07"
"37350","GUA","020","07"
"37353","GUA","020","07"
"37355","GUA","020","07"
"37357","GUA","020","07"
"37359","GUA","020","07"
"37360","GUA","020","07"
"37364","GUA","020","07"
"37366","GUA","020","07"
"37368","GUA","020","07"
"37369","GUA","020","07"
"37380","GUA","020","07"
"37390","GUA","020","07"
"37399","GUA","020","07"
"37400","GUA","020","07"
"37407","GUA","020","07"
"37408","GUA","020","07"
"37410","GUA","020","07"
"37414","GUA","020","07"
"37415","GUA","020","07"
"37416","GUA","020","07"
"37417","GUA","020","07"
"37418","GUA","020","07"
"37419","GUA","020","07"
"37420","GUA","020","07"
"37425","GUA","020","07"
"37426","GUA","020","07"
"37427","GUA","020","07"
"37428","GUA","020","07"
"37430","GUA","020","07"
"37433","GUA","020","07"
"37434","GUA","020","07"
"37436","GUA","020","07"
"37438","GUA","020","07"
"37439","GUA","020","07"
"37440","GUA","020","07"
"37443","GUA","020","07"
"37444","GUA","020","07"
"37446","GUA","020","07"
"37448","GUA","020","07"
"37450","GUA","020","07"
"37455","GUA","020","07"
"37456","GUA","020","07"
"37457","GUA","020","07"
"37458","GUA","020","07"
"37459","GUA","020","07"
"37460","GUA","020","07"
"37468","GUA","020","07"
"37470","GUA","020","07"
"37477","GUA","020","07"
"37478","GUA","020","07"
"37479","GUA","020","07"
"37480","GUA","020","07"
"37487","GUA","020","07"
"37490","GUA","020","07"
"37500","GUA","020","07"
"37510","GUA","020","07"
"37520","GUA","020","07"
"37526","GUA","020","07"
"37530","GUA","020","07"
"37536","GUA","020","07"
"37538","GUA","020","07"
"37539","GUA","020","07"
"37544","GUA","020","07"
"37545","GUA","020","07"
"37547","GUA","020","07"
"37548","GUA","020","07"
"37549","GUA","020","07"
"37550","GUA","020","07"
"37555","GUA","020","07"
"37557","GUA","020","07"
"37560","GUA","020","07"
"37564","GUA","020","07"
"37566","GUA","020","07"
"37570","GUA","020","07"
"37580","GUA","020","07"
"37590","GUA","020","07"
"37700","GUA","003","02"
"37710","GUA","003","02"
"37712","GUA","003","02"
"37713","GUA","003","02"
"37715","GUA","003","02"
"37716","GUA","003","02"
"37717","GUA","003","02"
"37718","GUA","003","02"
"37720","GUA","003","02"
"37725","GUA","003","02"
"37727","GUA","003","02"
"37728","GUA","003","02"
"37729","GUA","003","02"
"37730","GUA","003","02"
"37732","GUA","003","02"
"37733","GUA","003","02"
"37734","GUA","003","02"
"37735","GUA","003","02"
"37736","GUA","003","02"
"37737","GUA","003","02"
"37738","GUA","003","02"
"37740","GUA","003","02"
"37745","GUA","003","02"
"37746","GUA","003","02"
"37747","GUA","003","02"
"37748","GUA","003","02"
"37749","GUA","003","02"
"37750","GUA","003","02"
"37753","GUA","003","02"
"37754","GUA","003","02"
"37755","GUA","003","02"
"37756","GUA","003","02"
"37759","GUA","003","02"
"37760","GUA","003","02"
"37765","GUA","003","02"
"37766","GUA","003","02"
"37769","GUA","003","02"
"37770","GUA","003","02"
"37773","GUA","003","02"
"37774","GUA","003","02"
"37775","GUA","003","02"
"37776","GUA","003","02"
"37777","GUA","003","02"
"37790","GUA","003","02"
"37793","GUA","003","02"
"37795","GUA","003","02"
"37796","GUA","003","02"
"37797","GUA","003","02"
"37800","GUA","014","39"
"37807","GUA","014","39"
"37850","GUA","029","36"
"37853","GUA","029","36"
"37854","GUA","029","36"
"37855","GUA","029","36"
"37856","GUA","029","36"
"37857","GUA","029","36"
"37900","GUA","033","22"
"37903","GUA","033","22"
"37904","GUA","033","22"
"37905","GUA","033","22"
"37906","GUA","033","22"
"37907","GUA","033","22"
"37960","GUA","013","38"
"37963","GUA","013","38"
"37964","GUA","013","38"
"37980","GUA","032","32"
"37983","GUA","032","32"
"37984","GUA","032","32"
"37985","GUA","032","32"
"38000","GUA","007","03"
"38010","GUA","007","03"
"38013","GUA","007","03"
"38014","GUA","007","03"
"38015","GUA","007","03"
"38016","GUA","007","03"
"38017","GUA","007","03"
"38018","GUA","007","03"
"38019","GUA","007","03"
"38020","GUA","007","03"
"38024","GUA","007","03"
"38027","GUA","007","03"
"38030","GUA","007","03"
"38033","GUA","007","03"
"38034","GUA","007","03"
"38035","GUA","007","03"
"38036","GUA","007","03"
"38037","GUA","007","03"
"38040","GUA","007","03"
"38046","GUA","007","03"
"38047","GUA","007","03"
"38048","GUA","007","03"
"38049","GUA","007","03"
"38050","GUA","007","03"
"38057","GUA","007","03"
"38063","GUA","007","03"
"38065","GUA","007","03"
"38068","GUA","007","03"
"38070","GUA","007","03"
"38078","GUA","007","03"
"38079","GUA","007","03"
"38080","GUA","007","03"
"38083","GUA","007","03"
"38085","GUA","007","03"
"38088","GUA","007","03"
"38090","GUA","007","03"
"38095","GUA","007","03"
"38097","GUA","007","03"
"38098","GUA","007","03"
"38099","GUA","007","03"
"38152","GUA","007","25"
"38153","GUA","007","25"
"38154","GUA","007","25"
"38160","GUA","005","28"
"38163","GUA","005","28"
"38164","GUA","005","28"
"38165","GUA","005","28"
"38166","GUA","005","28"
"38167","GUA","005","28"
"38168","GUA","005","28"
"38200","GUA","009","17"
"38202","GUA","009","17"
"38203","GUA","009","17"
"38204","GUA","009","17"
"38210","GUA","009","21"
"38240","GUA","035","37"
"38243","GUA","035","37"
"38244","GUA","035","37"
"38245","GUA","035","37"
"38246","GUA","035","37"
"38247","GUA","035","37"
"38260","GUA","044","26"
"38300","GUA","011","04"
"38309","GUA","011","04"
"38310","GUA","011","04"
"38312","GUA","011","04"
"38314","GUA","011","04"
"38315","GUA","011","04"
"38317","GUA","011","04"
"38320","GUA","011","04"
"38322","GUA","011","04"
"38324","GUA","011","04"
"38325","GUA","011","04"
"38329","GUA","011","04"
"38330","GUA","011","04"
"38332","GUA","011","04"
"38333","GUA","011","04"
"38334","GUA","011","04"
"38335","GUA","011","04"
"38337","GUA","011","04"
"38338","GUA","011","04"
"38342","GUA","011","04"
"38343","GUA","011","04"
"38344","GUA","011","04"
"38345","GUA","011","04"
"38346","GUA","011","04"
"38349","GUA","011","04"
"38350","GUA","011","04"
"38356","GUA","011","04"
"38357","GUA","011","04"
"38358","GUA","011","04"
"38359","GUA","011","04"
"38360","GUA","011","04"
"38362","GUA","011","04"
"38363","GUA","011","04"
"38373","GUA","011","04"
"38374","GUA","011","04"
"38375","GUA","011","04"
"38380","GUA","011","04"
"38382","GUA","011","04"
"38383","GUA","011","04"
"38390","GUA","011","04"
"38395","GUA","011","04"
"38400","GUA","042","23"
"38403","GUA","042","23"
"38404","GUA","042","23"
"38405","GUA","042","23"
"38406","GUA","042","23"
"38407","GUA","042","23"
"38470","GUA","018","35"
"38473","GUA","018","35"
"38474","GUA","018","35"
"38475","GUA","018","35"
"38476","GUA","018","35"
"38477","GUA","018","35"
"38500","GUA","004","33"
"38503","GUA","004","33"
"38504","GUA","004","33"
"38505","GUA","004","33"
"38506","GUA","004","33"
"38507","GUA","004","33"
"38540","GUA","019","12"
"38542","GUA","019","12"
"38543","GUA","019","12"
"38544","GUA","019","12"
"38545","GUA","019","12"
"38600","GUA","002","01"
"38610","GUA","002","01"
"38612","GUA","002","01"
"38613","GUA","002","01"
"38614","GUA","002","01"
"38615","GUA","002","01"
"38620","GUA","002","01"
"38623","GUA","002","01"
"38624","GUA","002","01"
"38625","GUA","002","01"
"38630","GUA","002","01"
